Datetime,Zone,Value,Trend,Residual
2017-03-08 21:00:00,Zone 2,22902.439025,18683.01875828477,-1991.8965081020178
2017-03-09 20:00:00,Zone 2,28541.46341333333,18683.573834178198,1446.4953868576413
2017-03-17 17:00:00,Zone 2,18251.829266666668,18485.68593915668,-1421.2989007515316
2017-03-17 18:00:00,Zone 2,20779.878048333336,18485.715902270484,-1599.8622802125283
2017-03-17 19:00:00,Zone 2,23671.341463333334,18485.763205896645,-1477.331703770582
2017-03-17 20:00:00,Zone 2,23445.731708333333,18485.823901877324,-1530.8060272174007
2017-03-17 21:00:00,Zone 2,22390.243903333332,18485.894001394,-1583.139811835721
2017-03-17 22:00:00,Zone 2,20391.463415000002,18485.96955181215,-1587.0799806705108
2017-03-27 19:00:00,Zone 2,23274.390245,17793.136427962236,-1421.02589239571
2017-03-27 20:00:00,Zone 2,22968.902436666667,17788.153752214566,-1677.5066060282825
2017-03-27 21:00:00,Zone 2,21376.219513333333,17783.101209340482,-1937.0130137860906
2017-03-27 22:00:00,Zone 2,19240.853658333333,17777.977229895114,-1548.735502929845
2017-03-28 19:00:00,Zone 2,26797.560976666664,17654.425963394635,1498.9505225647808
2017-03-31 19:00:00,Zone 2,25474.39024333333,17315.617502076737,1451.0206854158969
2017-04-01 10:00:00,Zone 2,16796.94501,17279.096423940726,-1738.1670765982235
2017-04-01 11:00:00,Zone 2,16995.51934833333,17276.500452063407,-2017.7871554372032
2017-04-01 12:00:00,Zone 2,16971.69043,17273.872047328612,-1936.683023144844
2017-04-01 13:00:00,Zone 2,16710.794296666667,17271.210101195687,-1820.6499533940132
2017-04-01 14:00:00,Zone 2,16587.372711666667,17268.513397457486,-1608.1605247197203
2017-04-01 15:00:00,Zone 2,15797.352341666667,17265.78046892073,-1708.6689377165749
2017-04-01 16:00:00,Zone 2,14930.346230000001,17263.009531839525,-1660.0663610404954
2017-04-01 17:00:00,Zone 2,14239.918531666668,17260.198566005445,-1695.0582551740354
2017-04-01 18:00:00,Zone 2,15512.627293333333,17257.345771763437,-2014.0591466951355
2017-04-01 19:00:00,Zone 2,19523.217921666666,17254.449659854945,-2548.654945493623
2017-04-01 20:00:00,Zone 2,19496.334013333333,17251.508933427216,-2473.9965016858787
2017-04-01 21:00:00,Zone 2,18917.718941666666,17248.522597528114,-2253.759712147139
2017-04-01 22:00:00,Zone 2,17674.949083333333,17245.489950757106,-2135.5665728337317
2017-04-01 23:00:00,Zone 2,15347.046843333332,17242.41047427553,-2164.4977870165585
2017-04-02 00:00:00,Zone 2,13067.413439999998,17239.283902247942,-1857.2259607263386
2017-04-02 01:00:00,Zone 2,11776.374745000001,17236.110259976387,-1470.8068819054406
2017-04-02 06:00:00,Zone 2,8685.947046833333,17219.553873461406,-1461.7380296802821
2017-04-06 18:00:00,Zone 2,19167.61710666667,17120.40130574706,-1546.5979570626132
2017-04-07 10:00:00,Zone 2,17888.187373333334,17146.520608167906,-1519.1728081047222
2017-04-07 11:00:00,Zone 2,18645.824848333334,17147.519135086313,-1628.0127527755394
2017-04-10 11:00:00,Zone 2,21381.262728333335,17199.591546367727,1485.4211668373318
2017-04-10 14:00:00,Zone 2,21249.28717,17205.410505895266,1489.493002437579
2017-04-13 10:00:00,Zone 2,18318.940935000002,17379.718270240122,-1538.564096598955
2017-04-13 13:00:00,Zone 2,19038.08554,17385.144953803036,-2215.7737152205136
2017-04-13 14:00:00,Zone 2,18959.8778,17386.908641658953,-2233.5981140959248
2017-04-20 12:00:00,Zone 2,23686.558045,18118.863588163018,2691.0918441897193
2017-04-20 13:00:00,Zone 2,30071.486763333334,18120.462551968005,7417.93774785713
2017-04-20 14:00:00,Zone 2,29640.122198333334,18122.083969432293,7104.063719251386
2017-04-20 15:00:00,Zone 2,28919.755598333333,18123.728158807513,6545.707629446544
2017-04-20 16:00:00,Zone 2,28583.706721666666,18125.394614005054,6734.639954276496
2017-04-20 17:00:00,Zone 2,28444.399186666666,18127.081998095575,6677.208852488788
2017-04-20 18:00:00,Zone 2,29649.898165000002,18128.788174337453,6637.630328128944
2017-04-20 19:00:00,Zone 2,29342.566193333332,18130.51025254047,3493.8960333364957
2017-04-20 20:00:00,Zone 2,28832.99389166667,18132.244726549623,3162.844997368753
2017-04-20 21:00:00,Zone 2,27028.716904999997,18133.987718393208,2553.6468768781997
2017-04-20 22:00:00,Zone 2,24135.64155,18135.735021992386,2032.7011163936586
2017-04-21 09:00:00,Zone 2,15285.33605,18153.78321505139,-3102.1487601367953
2017-04-21 10:00:00,Zone 2,16097.352341666667,18155.175438106507,-3789.1359321392993
2017-04-21 11:00:00,Zone 2,16729.124236666667,18156.5030082595,-3965.5852755364485
2017-04-21 12:00:00,Zone 2,16098.574338333332,18157.761418228227,-4579.527278633956
2017-04-21 13:00:00,Zone 2,15430.753564999999,18158.946623359756,-5583.607533408491
2017-04-21 14:00:00,Zone 2,15383.095723333332,18160.05504195599,-5415.6065129242
2017-04-21 15:00:00,Zone 2,15234.623220000001,18161.083571458566,-5069.161805453172
2017-04-21 16:00:00,Zone 2,16831.771895,18162.029633178758,-3435.286184830713
2017-04-21 17:00:00,Zone 2,18442.973521666667,18162.89118896199,-1854.3213361368526
2017-04-21 18:00:00,Zone 2,19672.912425,18163.666555342912,-1581.2635096705744
2017-04-24 09:00:00,Zone 2,20492.871688333336,18125.588581125823,1484.0248816794956
2017-04-24 10:00:00,Zone 2,22534.826885,18126.58084355619,2130.8209126551264
2017-04-25 18:00:00,Zone 2,18130.753563333335,18258.108421978577,-1525.7521793451851
2017-04-25 19:00:00,Zone 2,22689.409369999998,18265.373869826726,-1500.931254768886
2017-04-28 11:00:00,Zone 2,23929.735231666666,18613.512552382253,1762.7638237747306
2017-04-28 17:00:00,Zone 2,21136.252546666667,18640.235317884526,1628.4667892063844
2017-04-28 18:00:00,Zone 2,22155.397146666666,18644.914555125037,2160.9902762778474
2017-05-01 06:00:00,Zone 2,10920.12384,19012.63132701227,-2620.69049465056
2017-05-01 07:00:00,Zone 2,12129.411766666666,19018.770767530987,-3248.9569242403013
2017-05-01 08:00:00,Zone 2,14234.674921666667,19024.85381382462,-3346.306916003012
2017-05-01 09:00:00,Zone 2,16663.157895,19030.878782707587,-2997.089181109315
2017-05-01 10:00:00,Zone 2,18223.529413333334,19036.844424611278,-2823.7262821524055
2017-05-01 11:00:00,Zone 2,19089.16408833333,19042.74986786822,-2494.376404613253
2017-05-01 12:00:00,Zone 2,19436.532506666666,19048.594482021785,-2124.4853452922034
2017-05-01 13:00:00,Zone 2,19695.975231666667,19054.37791084374,-1845.7392135207301
2017-05-01 14:00:00,Zone 2,19354.79876,19060.10019502599,-2296.0540160451856
2017-05-01 15:00:00,Zone 2,18531.26935,19065.761664513822,-2361.9229035504977
2017-05-01 16:00:00,Zone 2,17897.213623333333,19071.362541897262,-2046.7021704650178
2017-05-01 17:00:00,Zone 2,17489.783281666667,19076.902815219386,-1720.4869325509753
2017-05-01 18:00:00,Zone 2,18419.19504833333,19082.382468260705,-1835.6244812303194
2017-05-01 19:00:00,Zone 2,23359.75232,19087.801549689913,-1612.1621132763212
2017-05-05 10:00:00,Zone 2,24497.832818333336,19613.503192241238,1847.3166094935295
2017-05-05 11:00:00,Zone 2,25076.160991666668,19621.217599801654,1689.1481276883096
2017-05-22 11:00:00,Zone 2,23826.006191666664,20026.70503048995,1689.1806149064032
2017-05-22 12:00:00,Zone 2,24274.303403333335,20030.69773418765,1969.8260068989548
2017-05-22 13:00:00,Zone 2,24323.219815,20034.82678541755,2326.1310699385394
2017-05-22 14:00:00,Zone 2,24641.486068333335,20039.09397079865,2366.300301335097
2017-05-25 11:00:00,Zone 2,20467.49226,20509.1407548489,-1661.6533155008256
2017-05-25 12:00:00,Zone 2,20796.284828333333,20514.813433784668,-1920.3690559010029
2017-05-25 13:00:00,Zone 2,20477.399381666666,20520.37024069254,-2386.102486692198
2017-05-25 14:00:00,Zone 2,21132.507739999997,20525.80992293642,-1968.2279112102588
2017-05-25 18:00:00,Zone 2,21298.452011666668,20546.378476520797,-2167.910877309394
2017-05-25 19:00:00,Zone 2,25634.055730000004,20551.218938802023,-1408.8073276338364
2017-05-26 01:00:00,Zone 2,18030.340556666666,20577.649547236586,-1442.1474661300235
2017-05-26 02:00:00,Zone 2,16679.876161666667,20581.608927858306,-2384.480210654754
2017-05-26 03:00:00,Zone 2,16621.052631666666,20585.438781233657,-1429.7984899293551
2017-05-26 23:00:00,Zone 2,25088.544891666665,20637.579269735394,1494.031436185065
2017-05-27 02:00:00,Zone 2,21835.294116666668,20642.30255803041,2053.4941409563544
2017-05-27 03:00:00,Zone 2,19609.287926666668,20643.77265482195,1594.8742892092741
2017-05-27 18:00:00,Zone 2,24426.00619,20663.168049912605,1592.0706700936935
2017-05-27 19:00:00,Zone 2,27973.374613333333,20664.474844812463,1695.9557820707232
2017-05-28 02:00:00,Zone 2,21966.56346666667,20673.873001717817,1858.5798054921179
2017-05-28 03:00:00,Zone 2,19227.863778333332,20675.21961749594,1446.9966241344591
2017-05-28 18:00:00,Zone 2,23806.811145,20692.15964014698,1943.3994306289387
2017-06-02 13:00:00,Zone 2,18909.355508333334,20580.17490293529,-2474.2660901568197
2017-06-02 14:00:00,Zone 2,20050.103951666668,20583.306464142563,-1967.1310241863612
2017-06-02 15:00:00,Zone 2,20384.407483333332,20586.539978520737,-1464.197526907199
2017-06-04 10:00:00,Zone 2,13092.723495,20786.095942018008,-1478.8052460537583
2017-06-04 14:00:00,Zone 2,21193.347191666668,20805.776147265056,2349.8547260612577
2017-06-04 15:00:00,Zone 2,21451.559253333333,20810.514877874775,2220.923937473417
2017-06-04 16:00:00,Zone 2,21912.474013333336,20815.166233274103,2222.2268180793144
2017-06-06 10:00:00,Zone 2,21687.318088333333,20868.876401909794,1887.6368593584266
2017-06-06 11:00:00,Zone 2,23483.575883333335,20866.554114294504,2211.51413248658
2017-06-06 12:00:00,Zone 2,24677.338875,20864.11516940044,2607.225409751616
2017-06-09 22:00:00,Zone 2,23798.5447,20587.473630126482,-1640.1919855706874
2017-06-09 23:00:00,Zone 2,22697.713098333334,20585.799631716767,-1792.1698570183362
2017-06-10 00:00:00,Zone 2,21492.099789999997,20584.190070761593,-1764.845193095378
2017-06-10 01:00:00,Zone 2,21162.16216,20582.644363712647,-1638.33133298935
2017-06-10 02:00:00,Zone 2,21740.956343333335,20581.16185233866,-1614.457849730239
2017-06-10 03:00:00,Zone 2,18152.182951666666,20579.741845775196,-1605.2986107983816
2017-06-10 04:00:00,Zone 2,14414.968816666667,20578.38370327696,-1551.5996760494745
2017-06-10 05:00:00,Zone 2,11350.103948333335,20577.08680579617,-1517.045526212707
2017-06-10 06:00:00,Zone 2,10891.06029,20575.8504032793,-1494.2610181075652
2017-06-10 07:00:00,Zone 2,11233.471933333334,20574.67342019734,-1720.5139741148887
2017-06-10 08:00:00,Zone 2,12203.950105000002,20573.554450712345,-1968.895437454863
2017-06-10 09:00:00,Zone 2,13770.06237,20572.49195320074,-1688.5013429709725
2017-06-10 10:00:00,Zone 2,15662.370061666667,20571.48442319883,-1455.6492493225087
2017-06-10 13:00:00,Zone 2,18593.139293333334,20568.78627282599,-1693.9885750127469
2017-06-10 14:00:00,Zone 2,18662.99376166667,20567.99770798278,-1495.4998150467618
2017-06-10 16:00:00,Zone 2,18889.397086666668,20566.60015219865,-1473.4169945940848
2017-06-10 17:00:00,Zone 2,19617.879418333334,20565.997560410775,-1413.2582051348945
2017-06-10 18:00:00,Zone 2,21438.46154,20565.464131007022,-1552.2295014799565
2017-06-10 19:00:00,Zone 2,24818.295218333336,20565.004130786794,-1917.6464448422594
2017-06-17 09:00:00,Zone 2,14291.476091666666,21443.041650418112,-1587.231071034228
2017-06-17 10:00:00,Zone 2,15136.590438333333,21443.943114866408,-2250.255684680058
2017-06-17 11:00:00,Zone 2,16510.602911666665,21444.797960498443,-1884.096607227737
2017-06-17 12:00:00,Zone 2,18128.482330000003,21445.607931443126,-1492.7904624214534
2017-06-19 09:00:00,Zone 2,19100.207901666665,21448.835122049477,1629.0065964890273
2017-06-19 10:00:00,Zone 2,20744.282743333333,21448.014155771925,1670.0529837940594
2017-06-20 08:00:00,Zone 2,14295.218298333333,21411.885808105282,-1489.1490587449662
2017-06-20 09:00:00,Zone 2,15112.266111666666,21409.49597721793,-2256.3224703290944
2017-06-20 10:00:00,Zone 2,18122.245323333333,21407.057276345724,-1838.108711175133
2017-06-20 14:00:00,Zone 2,19964.656965,21396.840427497686,-2617.895075549877
2017-06-20 15:00:00,Zone 2,21009.979211666665,21394.17304666668,-1580.477647387408
2017-06-22 12:00:00,Zone 2,23052.598753333335,21103.55066697963,1781.839186049936
2017-06-22 13:00:00,Zone 2,23648.232846666666,21090.539747634368,1796.9154939032742
2017-06-22 14:00:00,Zone 2,23600.8316,21077.19498451628,1667.999669205179
2017-06-23 14:00:00,Zone 2,23390.020788333335,20681.640894240274,1684.1245990220377
2017-06-25 02:00:00,Zone 2,22771.933473333334,20048.36255601331,1491.048117188151
2017-06-25 09:00:00,Zone 2,13620.37422,19943.968488888888,1513.1745937540582
2017-06-25 10:00:00,Zone 2,14925.779626666668,19929.775279475503,1444.638777054177
2017-06-25 14:00:00,Zone 2,19276.091475,19874.876012104054,2004.8730506923966
2017-06-25 15:00:00,Zone 2,20567.151768333333,19861.625136988776,2735.0806636351626
2017-06-25 16:00:00,Zone 2,20681.288983333332,19848.56609226215,2516.33455886284
2017-06-25 17:00:00,Zone 2,21220.79002,19835.70029298503,2712.114821444
2017-06-25 18:00:00,Zone 2,22440.748443333334,19823.029481817,3137.6394382794206
2017-06-25 19:00:00,Zone 2,25975.883575,19810.555774418597,3622.840438975949
2017-06-25 20:00:00,Zone 2,26842.82744333333,19798.281625576667,2130.3747734894096
2017-06-25 21:00:00,Zone 2,27500.8316,19786.209813671685,2160.9592427704847
2017-06-25 22:00:00,Zone 2,27850.727651666664,19774.343445192586,1993.2658845054539
2017-06-25 23:00:00,Zone 2,26601.455301666665,19762.685952673895,1572.325024224985
2017-06-26 00:00:00,Zone 2,25178.170476666666,19751.24110333316,1681.0351784617815
2017-06-26 09:00:00,Zone 2,15582.536381666667,19658.594368172144,-1524.9304620181356
2017-06-26 10:00:00,Zone 2,16124.532223333334,19649.536914609984,-2250.198510651975
2017-06-26 11:00:00,Zone 2,16403.326401666665,19640.741112054875,-2683.35846088214
2017-06-26 12:00:00,Zone 2,17193.555093333332,19632.209933946793,-2695.143840689241
2017-06-26 13:00:00,Zone 2,17729.31393,19623.945976431245,-2778.5511404139033
2017-06-26 14:00:00,Zone 2,16977.130978333334,19615.951615517624,-3850.9534875306053
2017-06-26 15:00:00,Zone 2,16340.956339999999,19608.229142342454,-4479.9416035581435
2017-06-26 16:00:00,Zone 2,16087.733888333334,19600.780759235346,-4321.594443872411
2017-06-26 17:00:00,Zone 2,15883.783783333332,19593.60866223705,-4136.759362874485
2017-06-26 18:00:00,Zone 2,15817.671518333334,19586.71517678133,-4721.420949520971
2017-06-26 19:00:00,Zone 2,17611.43451,19580.10278028123,-5437.325099334757
2017-06-26 20:00:00,Zone 2,21998.544696666668,19573.774023504233,-3658.0889721752174
2017-06-26 21:00:00,Zone 2,22089.604989999996,19567.731516512737,-3598.154673461855
2017-06-26 22:00:00,Zone 2,22318.503118333334,19561.97781996844,-3373.3351167997407
2017-06-26 23:00:00,Zone 2,21793.970895000002,19556.515344942916,-2819.4390816687082
2017-06-27 00:00:00,Zone 2,20129.937628333333,19551.346237234746,-2645.49016972557
2017-06-27 01:00:00,Zone 2,18205.821205,19546.47231782932,-2753.10595199576
2017-06-27 02:00:00,Zone 2,16801.871103333335,19541.89512692333,-2950.0100423159965
2017-06-27 03:00:00,Zone 2,16149.48025,19537.615972304273,-2204.9070290831296
2017-06-27 04:00:00,Zone 2,14422.453221666668,19533.635975167937,-1657.2280144897122
2017-06-27 05:00:00,Zone 2,11196.049896666666,19529.95607503666,-1831.0638762387935
2017-06-27 06:00:00,Zone 2,10751.975053333334,19526.577005851497,-2272.316198747558
2017-06-27 07:00:00,Zone 2,11181.081079999998,19523.499382752674,-2771.851313605177
2017-06-27 08:00:00,Zone 2,12444.698545,19520.723857073495,-3214.9774499173564
2017-06-27 09:00:00,Zone 2,13904.158005,19518.251129777756,-3263.251678606184
2017-06-27 10:00:00,Zone 2,15601.2474,19516.081876369775,-3649.144417414969
2017-06-27 11:00:00,Zone 2,16803.118501666668,19514.21680439629,-3603.9205498998454
2017-06-27 12:00:00,Zone 2,17784.823283333335,19512.656800646546,-2919.9501082885618
2017-06-27 13:00:00,Zone 2,18662.370061666665,19511.40288576137,-2511.5826071346637
2017-06-27 14:00:00,Zone 2,18832.016631666665,19510.456080343032,-2272.4878688934878
2017-06-27 15:00:00,Zone 2,18360.49896,19509.817337120967,-2143.7443493570936
2017-06-27 16:00:00,Zone 2,17853.430353333333,19509.487415860305,-2231.4473668022874
2017-06-27 17:00:00,Zone 2,17501.039501666666,19509.466985464576,-2137.48782030871
2017-06-27 18:00:00,Zone 2,17508.523906666665,19509.756794130157,-2620.4262513788963
2017-06-27 19:00:00,Zone 2,19503.74220333333,19510.357551446712,-3076.1301965652638
2017-06-27 20:00:00,Zone 2,24161.53846,19511.269838842833,-1989.489622257348
2017-06-27 21:00:00,Zone 2,24055.509355000002,19512.494231378736,-2118.338017805123
2017-06-27 22:00:00,Zone 2,24374.844075,19514.03140362419,-1516.3071123542322
2017-06-28 01:00:00,Zone 2,18973.596673333333,19520.5292433071,-1569.5068370465815
2017-06-28 02:00:00,Zone 2,17641.372141666667,19523.32780516663,-1527.9893923132804
2017-06-29 13:00:00,Zone 2,19993.970893333335,19841.350830374216,-1785.0471849114401
2017-06-29 14:00:00,Zone 2,20066.943866666665,19857.57184353364,-1521.0151759036307
2017-06-29 15:00:00,Zone 2,19654.677755,19874.212645300868,-1541.5998209263853
2017-06-29 16:00:00,Zone 2,18980.457381666667,19891.271772334832,-1421.684982430983
2017-07-04 08:00:00,Zone 2,22112.658225000003,22060.25877522766,2442.737101296505
2017-07-04 09:00:00,Zone 2,24324.050633333332,22070.291935622183,2614.168639601594
2017-07-04 10:00:00,Zone 2,29347.468355,22080.186192609017,4847.571128424042
2017-07-04 11:00:00,Zone 2,30174.05063166667,22089.94312097001,4149.979130191194
2017-07-04 12:00:00,Zone 2,26951.265825,22099.564206742107,1860.132016215237
2017-07-04 13:00:00,Zone 2,28375.949366666668,22109.05081224592,2752.5894407471424
2017-07-04 14:00:00,Zone 2,29124.05063166667,22118.404250760155,3474.533757344976
2017-07-06 10:00:00,Zone 2,21555.063291666665,22451.2489315662,-2799.772108758745
2017-07-06 11:00:00,Zone 2,22480.379748333333,22458.451510579238,-3541.520886313643
2017-07-06 12:00:00,Zone 2,22272.78481,22465.682047667175,-2787.5251144608774
2017-07-06 13:00:00,Zone 2,22849.367086666665,22472.941223054895,-2718.304252050297
2017-07-06 14:00:00,Zone 2,22639.87341666667,22480.22995472567,-2895.3565850963387
2017-07-06 15:00:00,Zone 2,22214.556961666665,22487.5493971199,-2205.489301780992
2017-07-06 16:00:00,Zone 2,21465.189873333333,22494.90091988052,-1850.6745556459027
2017-07-07 11:00:00,Zone 2,30767.72151666667,22641.975810222386,3345.2398198736482
2017-07-09 13:00:00,Zone 2,19919.62025333333,23113.970488162402,-1763.4655514250517
2017-07-09 14:00:00,Zone 2,19913.291138333334,23125.002280431436,-1962.8602617937395
2017-07-09 15:00:00,Zone 2,19584.810126666667,23136.076280701724,-1985.2184437167816
2017-07-09 16:00:00,Zone 2,19541.772151666668,23147.19056999497,-1692.1651975100722
2017-07-13 11:00:00,Zone 2,29247.468353333334,23948.979680315737,1925.7218069314913
2017-07-13 12:00:00,Zone 2,29517.721518333332,23954.30538697816,1839.1060958926391
2017-07-13 13:00:00,Zone 2,30213.92405,23959.57362107072,2062.2153353503563
2017-07-13 14:00:00,Zone 2,28856.329113333337,23964.78452562016,1478.137164689113
2017-07-14 14:00:00,Zone 2,24675.316455000004,24068.57482968696,-2539.374133686397
2017-07-14 15:00:00,Zone 2,23506.962026666664,24071.793547746274,-2681.3622612838153
2017-07-14 16:00:00,Zone 2,22881.645569999997,24074.917993953135,-2355.4282170812585
2017-07-14 17:00:00,Zone 2,23064.556963333336,24077.95029004995,-1623.8465613545195
2017-07-21 10:00:00,Zone 2,25976.58227833333,24757.30829983074,-1671.004246714685
2017-07-21 11:00:00,Zone 2,27200.0,24770.109495348475,-2008.4003607460763
2017-07-21 12:00:00,Zone 2,27207.594936666665,24782.918210097494,-1471.5134222954075
2017-07-23 16:00:00,Zone 2,22760.759493333335,25422.1581104522,-1422.354277826238
2017-07-23 17:00:00,Zone 2,22707.594938333335,25434.53046504018,-1584.2915678744866
2017-07-23 18:00:00,Zone 2,23411.392405000002,25446.941601369934,-1512.9781081068504
2017-07-23 19:00:00,Zone 2,26901.26582333333,25459.392030741492,-1519.3450171227923
2017-07-24 09:00:00,Zone 2,29450.632911666664,25637.40175334675,3210.1155671306406
2017-07-24 10:00:00,Zone 2,32052.531646666666,25650.308389915404,3753.2213141739994
2017-07-24 11:00:00,Zone 2,33695.56962166666,25663.226961374352,4092.6112567480814
2017-07-24 12:00:00,Zone 2,34255.06329,25676.154102820343,4062.176439629642
2017-07-24 13:00:00,Zone 2,34394.30379666667,25689.086115999748,4142.34359449035
2017-07-24 14:00:00,Zone 2,34808.86076,25702.019051698164,4473.096350751832
2017-07-24 15:00:00,Zone 2,33962.025316666666,25714.94872014159,4225.254065673507
2017-07-24 16:00:00,Zone 2,32910.126581666664,25727.870754351363,4072.6437347638966
2017-07-24 17:00:00,Zone 2,32308.86076,25740.78066927433,4302.651408223046
2017-07-24 18:00:00,Zone 2,32410.759495000002,25753.67382453256,4319.619225281567
2017-07-24 19:00:00,Zone 2,34933.544303333336,25766.54541546696,3844.5068564589783
2017-07-24 21:00:00,Zone 2,33874.68354666667,25792.203761529996,1495.5725242471344
2017-08-01 10:00:00,Zone 2,27072.861668333335,26064.53195490045,-1485.4222043604532
2017-08-01 11:00:00,Zone 2,28435.05808,26067.082021676128,-1486.5509123429329
2017-08-01 12:00:00,Zone 2,28596.620908333334,26069.685451142017,-1656.1826223281532
2017-08-01 13:00:00,Zone 2,28773.38965166667,26072.342882045414,-1835.8466406887346
2017-08-01 14:00:00,Zone 2,28870.96092833333,26075.05513227067,-1578.7816697308335
2017-08-01 18:00:00,Zone 2,26206.124605,26086.464677928765,-1595.8206274832555
2017-08-01 19:00:00,Zone 2,30256.599788333333,26089.458888611807,-1453.0090557057702
2017-08-01 20:00:00,Zone 2,33057.65575333333,26092.51042193749,-1500.5214538843575
2017-08-02 10:00:00,Zone 2,26557.761351666664,26141.956073485904,-1585.5412976511834
2017-08-03 13:00:00,Zone 2,33051.953535,26281.54952277089,2095.7060976569956
2017-08-04 09:00:00,Zone 2,27991.552271666664,26418.77511789897,1502.298095510032
2017-08-04 10:00:00,Zone 2,30373.178456666665,26426.244727151698,1762.6123265770912
2017-08-04 11:00:00,Zone 2,31499.683208333332,26433.76779741809,1454.9121532666286
2017-08-04 14:00:00,Zone 2,30879.40865833333,26456.63793611178,1512.5565915855186
2017-08-07 16:00:00,Zone 2,32288.489968333335,26771.086861568718,2337.672275850393
2017-08-09 13:00:00,Zone 2,32045.828935,26508.355947251028,1610.8397351494496
2017-08-14 09:00:00,Zone 2,23226.399155000003,25394.999612939373,-2019.8003690488658
2017-08-14 10:00:00,Zone 2,25601.689545,25389.101625908785,-1593.9203995449716
2017-08-14 11:00:00,Zone 2,26768.10982,25383.276600077777,-1478.186839753842
2017-08-14 12:00:00,Zone 2,27099.472016666667,25377.52508469621,-1699.652102727152
2017-08-14 13:00:00,Zone 2,27152.692715,25371.847698702073,-1761.0516356743574
2017-08-14 14:00:00,Zone 2,27081.731783333333,25366.244983348566,-1956.0331406827572
2017-08-14 15:00:00,Zone 2,26620.485744999998,25360.717405092208,-1833.3241929358483
2017-08-14 16:00:00,Zone 2,25896.937698333335,25355.265397164683,-1782.4396948163449
2017-08-21 08:00:00,Zone 2,19323.548046666667,24152.690742292743,-1411.3503419638
2017-08-21 09:00:00,Zone 2,21953.537486666668,24139.91356847582,-1588.6737422315164
2017-08-21 10:00:00,Zone 2,23998.73284,24127.12000904512,-1540.406947526073
2017-08-21 11:00:00,Zone 2,25423.653645,24114.313884398383,-1430.8843389811482
2017-08-21 12:00:00,Zone 2,25831.678986666666,24101.499349507416,-1484.8729980959251
2017-08-21 13:00:00,Zone 2,25953.959875,24088.68096773876,-1406.3272110184807
2017-08-26 18:00:00,Zone 2,25097.360083333333,22638.553574593618,1481.9569365156894
2017-08-27 07:00:00,Zone 2,14902.428721666665,22362.889650455025,1591.6964491490871
2017-08-27 09:00:00,Zone 2,19215.839493333333,22315.833751813814,1502.9211945535753
2017-08-27 10:00:00,Zone 2,20987.328406666667,22291.848768900385,1472.1216425686544
2017-08-27 12:00:00,Zone 2,22936.21964,22242.98155998489,1437.3983530935875
2017-08-27 13:00:00,Zone 2,23474.762406666665,22218.10682764535,1515.8089189385792
2017-08-27 14:00:00,Zone 2,23278.986275,22192.94299787211,1622.7300014252178
2017-08-27 15:00:00,Zone 2,22774.65681,22167.493747992045,1718.676050918093
2017-08-27 16:00:00,Zone 2,22239.281941666664,22141.76270628275,1497.6213737765393
2017-08-27 19:00:00,Zone 2,29898.627243333336,22062.914539155572,1555.1582448912595
2017-08-30 09:00:00,Zone 2,20814.361141666664,20134.531699425883,1449.2325909878673
2017-08-31 06:00:00,Zone 2,12107.074973333334,19533.914530195147,-1618.6230554755784
2017-08-31 07:00:00,Zone 2,13639.070749999999,19507.696696953062,-1751.1133405212931
2017-08-31 08:00:00,Zone 2,15731.784581666667,19481.720129848658,-1517.4785514843861
2017-08-31 09:00:00,Zone 2,17394.29778333333,19455.98895606728,-1501.9001418230873
2017-08-31 12:00:00,Zone 2,20226.399155000003,19380.31206737797,-1441.8562742197573
2017-08-31 13:00:00,Zone 2,20331.573391666665,19355.607739605945,-1450.3293408349455
2017-09-01 08:00:00,Zone 2,14173.596673333333,18942.525652783734,-2002.5988917743998
2017-09-01 09:00:00,Zone 2,14055.093555,18924.03202626787,-3727.5244491288195
2017-09-01 10:00:00,Zone 2,14410.602911666667,18905.88784771716,-4796.818768226827
2017-09-01 11:00:00,Zone 2,14964.449063333333,18888.096291737424,-4943.75970729877
2017-09-01 12:00:00,Zone 2,15552.598753333334,18870.660740267478,-4295.836707717552
2017-09-01 13:00:00,Zone 2,15855.717256666665,18853.584782079186,-3870.1151944497396
2017-09-01 14:00:00,Zone 2,15290.64449,18836.872189523063,-4247.073633513179
2017-09-01 15:00:00,Zone 2,15077.338878333334,18820.52694337512,-4064.2887447188114
2017-09-01 16:00:00,Zone 2,15072.349275,18804.553364910094,-3657.0832469607685
2017-09-01 17:00:00,Zone 2,15203.326403333333,18788.95601709129,-3217.780853822729
2017-09-01 18:00:00,Zone 2,17053.846155000003,18773.739461864643,-2728.6465828177934
2017-09-01 19:00:00,Zone 2,22594.802495,18758.90804883714,-2249.993590389233
2017-09-01 20:00:00,Zone 2,22866.112265,18744.46590601943,-2021.794916502913
2017-09-01 21:00:00,Zone 2,22556.133055,18730.41697929265,-1975.2865683540003
2017-09-01 22:00:00,Zone 2,21861.330561666666,18716.765024191925,-1505.1303786572862
2017-09-02 18:00:00,Zone 2,17235.966736666665,18530.278857743935,-1676.882321849269
2017-09-02 19:00:00,Zone 2,22092.099791666667,18525.434086331337,-1895.8690193239527
2017-09-02 20:00:00,Zone 2,21997.297298333335,18521.042772415807,-1986.3066561289124
2017-09-02 21:00:00,Zone 2,21878.17048,18517.110422358837,-1822.3040348872892
